name,chembl_id,smiles
CHEMBL1553003,CHEMBL1553003,CC(C)(C)OC(=O)N1CCC(c2c(C(=O)Nc3ccc4c(c3)OCCO4)cnn2-c2ccc(F)cc2)CC1
CHEMBL1553133,CHEMBL1553133,Cc1ccc(C)c(N2CCN(C(=O)c3ccc(N4CCCC4=O)cc3)CC2)c1
CHEMBL1553993,CHEMBL1553993,O=C(CC1CC2CCC1C2)N1CCN(S(=O)(=O)c2ccccc2C(F)(F)F)CC1
CHEMBL1554159,CHEMBL1554159,Clc1cccc(-n2ncc3c(NC4CCCCCC4)ncnc32)c1
CHEMBL1555149,CHEMBL1555149,CC(C)Nc1ccc(C(CC(N)=O)NC(=O)c2ccccc2)cc1[N+](=O)[O-]
CHEMBL1558140,CHEMBL1558140,COCCNC(=O)c1cc2c(-c3ccc(Cl)cc3)nn(C)c2s1
CHEMBL1558208,CHEMBL1558208,Cc1c(Br)c([N+](=O)[O-])nn1CCCC(=O)N1CCN(c2ccccc2)CC1
CHEMBL1558218,CHEMBL1558218,c1ccc(CCSc2[nH]cnc3ncnc2-3)cc1
CHEMBL1558639,CHEMBL1558639,O=C(Nc1ccc(N2CCCC2)c(Cl)c1)c1ccc2c(c1)OCCO2
CHEMBL1558647,CHEMBL1558647,Cc1ccc(C)c(N2CCN(S(=O)(=O)c3cccc4cccnc34)CC2)c1
CHEMBL1558691,CHEMBL1558691,O=C(NCCc1ccccc1Cl)c1ccc2c(c1)nc1n2CCOC1
CHEMBL1559104,CHEMBL1559104,CSc1nsc(SCC(=O)Nc2ccc3c(c2)OCCO3)n1
CHEMBL1559567,CHEMBL1559567,Clc1ccc(Cc2noc(CN3CCN(c4ccccc4)CC3)n2)c(Cl)c1
CHEMBL1559575,CHEMBL1559575,COc1ccc(N2CCN(C(=O)NC34CC5CC(CC(C5)C3)C4)CC2)cc1
CHEMBL1563809,CHEMBL1563809,CCc1ccc(Nc2c([N+](=O)[O-])nn(-c3ccc4c(c3)OCCO4)[n+]2[O-])cc1
CHEMBL1563897,CHEMBL1563897,C=CCn1c(S)nnc1-c1c(C)nc2cc(C)ccn12
CHEMBL1569875,CHEMBL1569875,Nc1nnc(SCC(=O)Nc2ccccc2)s1
CHEMBL1570216,CHEMBL1570216,O=C(O)c1cccc(COc2ccccc2Cl)c1
CHEMBL1570226,CHEMBL1570226,CCCC1C2C(=O)N(c3cccc(C)c3)C(=O)C2ON1c1ccccc1
CHEMBL1570373,CHEMBL1570373,COc1ccc(Cn2c(=O)sc3ccccc32)cc1OC
CHEMBL1570375,CHEMBL1570375,CCOc1[nH]cnc2c3ccccc3nc1-2
CHEMBL1570913,CHEMBL1570913,CCCCNC(=O)c1ccc2c(c1)N=C(CC)c1ccccc1S2
CHEMBL1570928,CHEMBL1570928,COc1cccc(NC(=O)COc2ccc(C)cc2)c1
CHEMBL1571361,CHEMBL1571361,O=C(Cc1ccc(Br)cc1)OCC(=O)c1ccc2c(c1)OCCO2
CHEMBL1571416,CHEMBL1571416,CCOc1c(Cl)cnn(-c2ccc(C)cc2)c1=O
CHEMBL1574931,CHEMBL1574931,C1=C(CCNc2nnnn2-c2ccccc2)CCCC1
CHEMBL1574938,CHEMBL1574938,Cc1c(-c2nsc(NC(=O)c3ccccc3)n2)nnn1-c1ccc(C(F)(F)F)c(Cl)c1
CHEMBL1574978,CHEMBL1574978,NC(=O)COC(=O)CC12CC3CC(CC(C3)C1)C2
CHEMBL1575024,CHEMBL1575024,O=C(Cc1csc(-c2ccccc2)n1)NCc1ccc(F)cc1
CHEMBL1575033,CHEMBL1575033,N#C/C(=C\c1ccco1)Sc1nc2ccccc2s1
CHEMBL1578770,CHEMBL1578770,SC1=NCN(C2CCCCC2)CN1CCc1ccccc1
CHEMBL1578832,CHEMBL1578832,CCCCCn1c(SCCOCC)nc2c1c(=O)[nH]c(=O)n2C
CHEMBL1579237,CHEMBL1579237,CC(C)OP(=O)(OC(C)C)C(Nc1ccccc1)c1ccccc1C(F)(F)F
CHEMBL1579274,CHEMBL1579274,C=COC(=O)c1sc2nc(C)cc(C)c2c1N
CHEMBL1579924,CHEMBL1579924,COc1cccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)c1OC
CHEMBL1579925,CHEMBL1579925,Fc1ccc(-c2csc3ncnc(Nc4ccc(N5CCOCC5)cc4)c23)cc1
CHEMBL1579933,CHEMBL1579933,NNc1nc2c(Cl)ccc(Cl)c2s1
CHEMBL1579999,CHEMBL1579999,Cc1cc(=O)oc2cc(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])ccc12
CHEMBL1584431,CHEMBL1584431,CSc1ccc(CCNS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)cc1
CHEMBL1585344,CHEMBL1585344,O=C(c1cc2ccccc2cc1O)N1CCCC(C(F)(F)F)C1
CHEMBL1586149,CHEMBL1586149,CC1(C)CC2CC(C)(CN2C(=O)CCCN2C(=O)c3ccccc3C2=O)C1
CHEMBL1586151,CHEMBL1586151,COc1ccc(-n2nc(C(=O)NCC(=O)N3CCCC(C)C3)c3ccccc3c2=O)cc1Cl
CHEMBL1586168,CHEMBL1586168,S=C(Nc1ccc(Br)cc1)NC1CCCC1
CHEMBL1586259,CHEMBL1586259,Cc1oc(-c2ccccc2F)nc1C[S+]([O-])CC(=O)NC1CC1
CHEMBL1586266,CHEMBL1586266,O=C(Cn1cnc2c(oc3nc4c(cc32)CCCC4)c1=O)Nc1cccc(Cl)c1
CHEMBL1586980,CHEMBL1586980,CC(C)(C)NC(=O)CSc1ncnc2c1nnn2Cc1ccccc1Cl
CHEMBL1587018,CHEMBL1587018,COc1cccc(C(=O)c2cc3ccc(O)cc3oc2=O)c1
CHEMBL1587118,CHEMBL1587118,Cc1ccc(SCCn2nc(C(=O)O)c3ccccc3c2=O)cc1
CHEMBL1587221,CHEMBL1587221,N#C/C(=C\c1cn(Cc2ccccc2F)c2ccccc12)C(=O)NCc1ccco1
CHEMBL1587995,CHEMBL1587995,CCCCCCCCCn1cc(C(C)=O)c(=O)[nH]c1=O
CHEMBL1588163,CHEMBL1588163,CCCCn1c(=O)c(C(=O)OCC)c(O)c2ccccc21
CHEMBL1589911,CHEMBL1589911,CCC1CCCCN1S(=O)(=O)c1ccc2c(c1)CCCN2C(C)=O
CHEMBL1590708,CHEMBL1590708,Cc1ccc(Cl)cc1N(C)C(=O)c1cc2ccc3cccnc3c2[nH]1
CHEMBL1590863,CHEMBL1590863,CC(C)c1cnc2c(c1SCC(=O)Nc1cccc(F)c1)c(=O)n(C)c(=O)n2C
CHEMBL1591882,CHEMBL1591882,COc1cc2ccccc2cc1C(=O)N1CCN(c2nc3c(F)cccc3s2)CC1
CHEMBL1592685,CHEMBL1592685,O=C(COC(=O)Cc1ccsc1)Nc1ccc(Cl)cc1F
CHEMBL1592710,CHEMBL1592710,Cc1ccc(-c2csc(N3CCC[C@@H]3C(=O)NCCn3c(C(F)(F)F)nc4ccccc43)n2)cc1
CHEMBL1592725,CHEMBL1592725,Cc1ccc(NC(=O)Cn2nc(N3CCN(c4ccccc4)CC3)ccc2=O)cc1F
CHEMBL1595503,CHEMBL1595503,CCn1c(=O)c(C(=O)Nc2cccnc2)c(O)c2ccccc21
CHEMBL1596858,CHEMBL1596858,O=C(CSc1c2c(nc3ccc(Cl)cc13)CCCC2)N1CCN(c2ccc(Cl)cc2)CC1
CHEMBL1597201,CHEMBL1597201,O=C1CCC(C(=O)NCc2ccc3c(c2)OCO3)N1
CHEMBL1597270,CHEMBL1597270,CC(C)(C)c1ccc(S(=O)(=O)N2CCSC2)cc1
CHEMBL1597289,CHEMBL1597289,COc1cccc(-c2nc(NC3CCCC3)c3ccccc3n2)c1O
CHEMBL1597290,CHEMBL1597290,CCCn1c(C)cc(C(=O)Cn2nnc3ccccc3c2=O)c1C
CHEMBL1598103,CHEMBL1598103,COc1cccc(OC)c1C(=O)OCC(=O)NC1CCCCCC1
CHEMBL1601733,CHEMBL1601733,CC(SCc1ccccc1)C(=O)Nc1ccc2c(c1)OCO2
CHEMBL1601845,CHEMBL1601845,COc1cc2c(cc1/C=C/C(=O)O)OC(C)C2
CHEMBL1602108,CHEMBL1602108,N#Cc1ccccc1COC(=O)c1ccc2c(c1)OCCO2
CHEMBL1602128,CHEMBL1602128,Cc1ccc(Nc2ccccc2N)cc1
CHEMBL1602151,CHEMBL1602151,CCOc1cccc(C(=O)NC(=S)Nc2ccccc2)c1
CHEMBL1602553,CHEMBL1602553,Cc1cc(N=Nc2ccc(C)c(N=Nc3cc(C)c(N)cc3N)c2)c(N)cc1N
CHEMBL1602573,CHEMBL1602573,CCOc1ccc(N2C(=O)CC(N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)C2=O)cc1
CHEMBL1602618,CHEMBL1602618,CCOC(=O)N1CCN(c2ccc(C(C)=O)cc2F)CC1C
CHEMBL1602967,CHEMBL1602967,Cc1cccc(Cn2c(=O)n(Cc3ccco3)c(=O)c3ccccc32)c1
CHEMBL1605531,CHEMBL1605531,Cc1cccc(N2C(=O)CC(Sc3nc[nH]n3)C2=O)c1
CHEMBL1605635,CHEMBL1605635,O=C1CC(Sc2nnc(-c3ccccc3)o2)C(=O)N1c1ccccc1
CHEMBL1605637,CHEMBL1605637,O=S(=O)(c1ccc(Br)s1)n1cccn1
CHEMBL1608134,CHEMBL1608134,O=C(c1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1
CHEMBL1608188,CHEMBL1608188,CCCN(C(=O)Cn1ncc2c(=O)oc3ccccc3c21)c1cccc(C)c1
CHEMBL1608392,CHEMBL1608392,CN(c1ccccc1)c1ccc(/C=C/[N+](=O)[O-])cc1
CHEMBL1608411,CHEMBL1608411,COc1ccccc1C(=O)N(Cc1nc(-c2ccc(Cl)cc2)no1)C(C)C
CHEMBL1608422,CHEMBL1608422,Cc1ccc(CSC2=NC(C)(C)Nc3ccccc32)c(C)c1
CHEMBL1608464,CHEMBL1608464,Cc1cccc(OCC(=O)Nc2cccc(C(=O)Nc3ccccc3C(=O)O)c2)c1
CHEMBL1608506,CHEMBL1608506,Cc1nc2c(-c3ccccc3)cnn2c(N2CCOCC2)c1C
CHEMBL1608909,CHEMBL1608909,CCCCc1nc(NCCNC(=O)c2ccccc2)c(C#N)c2c1CSC(C)(C)C2
CHEMBL1608986,CHEMBL1608986,O=C(NC(=S)NCCc1ccccc1)C1CCCCC1
CHEMBL1608995,CHEMBL1608995,CCn1c(/C(C#N)=C/c2ccccc2Cl)nc2ccccc21
CHEMBL1609509,CHEMBL1609509,CN1C(=O)/C(=C2\SC(=S)N(NC(=O)c3cccnc3)C2=O)c2ccccc21
CHEMBL1613652,CHEMBL1613652,O=C(OC(c1ccc(NS(=O)(=O)c2ccccc2)cc1)(C(F)(F)F)C(F)(F)F)c1ccccc1
CHEMBL1613653,CHEMBL1613653,Cc1occc1C(=O)NC(C)C12CC3CC(CC(C3)C1)C2
CHEMBL1616061,CHEMBL1616061,CCOc1ccc(CN(CCCl)CCCl)cc1C(=O)OC.Cl
CHEMBL1616295,CHEMBL1616295,Cl.O=C(c1ccc(F)cc1)C(CN1CCOCC1)c1ccccc1
CHEMBL1617260,CHEMBL1617260,O=C(CNC1CCCC1)Nc1cc(Cl)ccc1[N+](=O)[O-].O=C(O)C(=O)O
CHEMBL1617630,CHEMBL1617630,COC(=O)[C@@]12CCCN1[C@H](c1ccc(-c3ccc(Cl)c(Cl)c3)cc1)[C@H]1C(=O)N(C)C(=O)[C@H]12.O=C(O)C(F)(F)F
CHEMBL1620542,CHEMBL1620542,Cc1cccc(C)c1OCCn1nnc2ccccc21.Cl
CHEMBL1621431,CHEMBL1621431,CCCCCCSc1cccc(-c2nc3ccc(C)cn3c2NCc2ccccc2)c1.O=C(O)C(F)(F)F
CHEMBL1622829,CHEMBL1622829,Cc1cc(C)nc(Nc2cccc(C(F)(F)F)c2)n1.Cl
CHEMBL1623910,CHEMBL1623910,Fc1cccc(C[n+]2csc3ccccc32)c1.[Br-]
CHEMBL1624523,CHEMBL1624523,OC(COCc1ccc(Cl)cc1)CN1CC=C(c2ccccc2)CC1
CHEMBL1624554,CHEMBL1624554,COc1cc(-c2nc3ccccn3c2NCc2ccccc2)ccc1SC1CCCCC1.O=C(O)C(F)(F)F
CHEMBL1625224,CHEMBL1625224,Cc1ccc2c(c1)C(Nc1ccc(OCCN(C)C)cc1)c1ccccc1CS2.O=C(O)/C=C\C(=O)O
CHEMBL1626216,CHEMBL1626216,CC(C)CN(Cc1c(O)ccc2c(=O)c(-c3ccccc3)coc12)CC(C)C.Cl
CHEMBL1643541,CHEMBL1643541,O=c1cc(CSc2ccc(Cl)cc2)[nH][nH]1
CHEMBL1643556,CHEMBL1643556,O=c1cc(CSc2c(Cl)cccc2Cl)[nH][nH]1
CHEMBL1643557,CHEMBL1643557,O=c1cc(CSc2cc(Cl)cc(Cl)c2)[nH][nH]1
CHEMBL166209,CHEMBL166209,O=C(O)c1ccc2c3c(ncnc13)-c1ccccc1C2=O
CHEMBL1672029,CHEMBL1672029,Clc1nnc(Nc2cc[nH]n2)c2cc3ccccc3cc12
CHEMBL1706182,CHEMBL1706182,Cc1ccc2nc(-c3cccc(SC4CCCCC4)c3)c(NCc3ccccc3)n2c1.O=C(O)C(F)(F)F
CHEMBL1708712,CHEMBL1708712,COC(=O)C1=C(c2ccc3ccccc3c2)C[C@@H]2CC[C@H]1N2C(=O)N1CCCCC1
CHEMBL1708717,CHEMBL1708717,Cc1ccc(NC(=O)c2ccc(COc3ccccc3[N+](=O)[O-])o2)nc1
CHEMBL1708737,CHEMBL1708737,O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1ccccc1O
CHEMBL1708757,CHEMBL1708757,CC(NC(=O)c1ccccc1)C(=O)NC1=NCCS1
CHEMBL1708773,CHEMBL1708773,COc1ccc(S(=O)(=O)N2CCCCCC2)cc1C(=O)NCCc1ccc(F)cc1
CHEMBL1708784,CHEMBL1708784,Cc1cc2c(cc1C)N(C(=O)CCl)CCN2C(=O)CCl
CHEMBL1708787,CHEMBL1708787,CCC(C)Sc1cccc(-c2nc3cc(C)ccn3c2NC2CCCCC2)c1.O=C(O)C(F)(F)F
CHEMBL1708874,CHEMBL1708874,COc1cccc(CN2CCN(C(=O)c3oc4c(F)cccc4c3C)CC2=O)c1
CHEMBL1710330,CHEMBL1710330,COc1ccc(S(=O)(=O)NNC(=O)C2CC(c3cccnc3)=NO2)cc1
CHEMBL1710811,CHEMBL1710811,COC(=O)CCC(=O)N(C)CC1CCCN(CCc2cccc(C(F)(F)F)c2)C1
CHEMBL1710828,CHEMBL1710828,CCOc1ccc(S(=O)(=O)NCCC(=O)N2CC=C(c3ccccc3)CC2)cc1
CHEMBL1710868,CHEMBL1710868,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(C)c(N(C)C)c3)cc2)co1
CHEMBL1710907,CHEMBL1710907,Cc1ccc(OCC(=O)Nc2cccc3ccccc23)c([N+](=O)[O-])n1
CHEMBL1710920,CHEMBL1710920,CC1CC(C)CN(CCCNC(=O)CCC(=O)N2CCOc3ccccc32)C1
CHEMBL1710987,CHEMBL1710987,CN(C)C=O.Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3)CC2)cc1C
CHEMBL1712213,CHEMBL1712213,CCCCn1c(N)c(N(CCOC)C(=O)c2cccc(-n3cnnn3)c2)c(=O)[nH]c1=O
CHEMBL1712280,CHEMBL1712280,c1ccc(N2CC3COc4ccccc4C3=N2)cc1
CHEMBL1712281,CHEMBL1712281,NS(=O)(=O)c1cccc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)c1
CHEMBL1712322,CHEMBL1712322,CC(C)Oc1ccccc1Cn1c(=O)oc2ccccc21
CHEMBL1712359,CHEMBL1712359,O=C(COC(=O)CCc1ccc(S(=O)(=O)N2CCOCC2)cc1)NC(=O)NC1CCCCC1
CHEMBL1712459,CHEMBL1712459,COc1ccc(/C=C/C(=O)OCC(=O)NCCc2ccccc2)c(OC)c1
CHEMBL1712460,CHEMBL1712460,O=C(CN1CCN(S(=O)(=O)c2cc(Br)ccc2Br)CC1)NCc1ccccc1Cl
CHEMBL1712529,CHEMBL1712529,Cc1cc2ccccc2cc(C)c1=O
CHEMBL1712543,CHEMBL1712543,CC1CN(c2nc3ccccc3nc2NS(=O)(=O)c2ccccc2)CC(C)O1
CHEMBL1728094,CHEMBL1728094,Cc1cc(S(=O)(=O)Nc2ccc(C(=O)O)cc2)c(C)c(S(=O)(=O)c2ccc(Cl)cc2)c1
CHEMBL1728100,CHEMBL1728100,COc1ccc(CC(=O)Oc2ccc(C(C)(C)C)cc2)cc1S(=O)(=O)N1CCOCC1
CHEMBL1728104,CHEMBL1728104,COc1cc(NC(=O)c2ccc(OCc3c(C)noc3C)c(OC)c2)cc(OC)c1
CHEMBL1728134,CHEMBL1728134,CC(C)Cc1csc(NC(=O)C(C)C)c1C(=O)O
CHEMBL1728142,CHEMBL1728142,COC(=O)C1=C(c2ccc(Cl)c(C(F)(F)F)c2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccco1
CHEMBL1728149,CHEMBL1728149,O=C(CCC1CCCN(C(=O)Cn2cnnn2)C1)NCc1ccc(F)c(F)c1
CHEMBL1728173,CHEMBL1728173,Oc1ccc(C[C@H]2CNC(=S)N2CC2CCCN2C[C@H](Cc2ccccc2)N2C[C@H](Cc3ccc(O)cc3)N(CCc3ccccc3)C2=S)cc1
CHEMBL1728200,CHEMBL1728200,Cc1ccc2c(Cl)c(Cc3ccccc3)c(S)nc2n1
CHEMBL1728230,CHEMBL1728230,Cc1ccc(NCSc2ccc(Cl)cc2)cc1
CHEMBL1728239,CHEMBL1728239,O=C(COC(=O)COc1ccc(Br)cc1)NC1CCCC1
CHEMBL1728296,CHEMBL1728296,N#CCSc1ccccc1NC(=O)CN1C(=O)C(=O)N(Cc2ccccc2)C1=O
CHEMBL1730073,CHEMBL1730073,COc1ccc(C=C(C#N)c2ccc(OC)cc2)cc1
CHEMBL1730108,CHEMBL1730108,OCc1ccc(-c2ccccc2)c(-c2ccccc2)c1
CHEMBL1730210,CHEMBL1730210,COC(=O)C1=C(c2ccc3ccccc3c2)C[C@@H]2CC[C@H]1N2C(=O)NC1CCCCC1
CHEMBL1730221,CHEMBL1730221,Cn1cc(Cl)c(/C=C(\C#N)S(=O)(=O)c2ccccc2)n1
CHEMBL1730227,CHEMBL1730227,COc1ccc(-c2ocnc2C(=O)Nc2ccc(N3CCOCC3)cc2N2CCOCC2)cc1OC
CHEMBL1730329,CHEMBL1730329,Cc1cc(Cl)ccc1OCCCC(N)=O
CHEMBL1730407,CHEMBL1730407,COCCCNC(=O)C1Cc2cc(S(=O)(=O)N3CCCC3)ccc2N1C(C)=O
CHEMBL1731606,CHEMBL1731606,Oc1ccc(Cc2ccccc2)c2cccnc12
CHEMBL1731619,CHEMBL1731619,COc1cccc(C(=O)N2CCN(C(=O)COc3ccc4ccccc4c3)CC2)c1
CHEMBL1731670,CHEMBL1731670,O=C(c1cnn(-c2ccc(F)cc2)c1-n1cccc1)N1CCN(c2ccccc2)CC1
CHEMBL1731678,CHEMBL1731678,CCOC(=O)/C(C#N)=C/c1cn(CCOc2ccccc2)c2ccccc12
CHEMBL1731792,CHEMBL1731792,CS(=O)(=O)N(CCc1ccccc1)CC(=O)Nc1ccc(Br)cc1F
CHEMBL1731793,CHEMBL1731793,C=CCN1C(=O)N(c2ccc(F)cc2)C(=O)C1CC(=O)Nc1ccc(Cl)cc1
CHEMBL1732239,CHEMBL1732239,COc1ccc(CCC(=O)OCC(=O)NCc2ccc(OC)c(OC)c2)cc1OC
CHEMBL1732240,CHEMBL1732240,COc1ccc(-c2cc3ccccc3c(=O)n2OC)cc1
CHEMBL1732274,CHEMBL1732274,O=C(OCc1cc(Cl)cc2c1OCOC2)c1cccnc1Cl
CHEMBL1732294,CHEMBL1732294,O=C(COC(=O)c1ccc2ncsc2c1)Nc1ccc(Cl)cc1
CHEMBL1732353,CHEMBL1732353,Cc1ccc(-n2ncc3c2CC(C)(C)CC3NC(=O)c2ccccn2)cc1
CHEMBL1733808,CHEMBL1733808,COc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1
CHEMBL1733879,CHEMBL1733879,O=C(c1ccc(Br)o1)N1CC=C(c2ccccc2)CC1
CHEMBL1733891,CHEMBL1733891,Cn1cccc1C1C=C(c2ccc(C(C)(C)C)cc2)Nc2ncnn21
CHEMBL1733929,CHEMBL1733929,CC(C)Cn1c(-c2cccc(Br)c2)nc2ccccc21
CHEMBL1733947,CHEMBL1733947,CCc1cnc2c(c1SCCC(C)C)c(=O)n(C)c(=O)n2C
CHEMBL1733962,CHEMBL1733962,Cc1cc(=O)n(CC(=O)N2CCN(c3ccccc3F)CC2)c2c1c(C)nn2C
CHEMBL1740820,CHEMBL1740820,CN(C)CCOC1c2ccccc2CCc2ccc3ccccc3c21.O=C(O)C(=O)O
CHEMBL1740939,CHEMBL1740939,CCCCCCSc1cccc(-c2nc3cc(C)ccn3c2NC2CCCCC2)c1.O=C(O)C(F)(F)F
CHEMBL1760,CHEMBL1760,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O
CHEMBL1775051,CHEMBL1775051,O=Cc1cn(Cc2ccc(Br)cc2)c2ccccc12
CHEMBL1782791,CHEMBL1782791,O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1csc2ccccc12
CHEMBL1872278,CHEMBL1872278,Cn1ccc2c(-c3ccc4c(c3)OCCO4)cc3c(c21)C1CCC3C1
CHEMBL1875761,CHEMBL1875761,COc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl
CHEMBL1875821,CHEMBL1875821,O=C1C=C(O)CC2(CCCCC2)C1
CHEMBL1875909,CHEMBL1875909,CCN(C(=O)CCc1nnc2ccc(N3CCC4(CC3)OCCO4)nn12)c1ccccc1
CHEMBL1875921,CHEMBL1875921,O=C(CN1C(=O)NC2(CCCc3ccccc32)C1=O)c1ccccc1F
CHEMBL1875929,CHEMBL1875929,Cc1cccc(N2CCN(S(=O)(=O)c3c(C)noc3/C=C/N(C)C)CC2)c1C
CHEMBL1875938,CHEMBL1875938,CCCOc1ccc(F)cc1-c1cc(C(=O)Nc2ccc(OC)c(OC)c2)[nH]n1
CHEMBL1877662,CHEMBL1877662,Cc1cccc(OCC(=O)NCc2ccc3c(c2)CCN3C(=O)c2ccccc2)c1
CHEMBL1877706,CHEMBL1877706,CCC(Cc1ccccc1)NC(=O)CCc1ccccc1
CHEMBL1877891,CHEMBL1877891,Cc1ccc(NC(=O)COC(=O)CC2CC3CCC2C3)cc1S(=O)(=O)N1CCOCC1
CHEMBL1877893,CHEMBL1877893,N#Cc1ccc(OCC(=O)NCC2COc3ccccc3O2)cc1
CHEMBL1879539,CHEMBL1879539,CC(C)NC(=O)c1ccc(COc2cccc3ccccc23)o1
CHEMBL1879543,CHEMBL1879543,CS(=O)(=O)CCN1CC2CCCC(C2)C1
CHEMBL1879685,CHEMBL1879685,CCN(C(=O)COC(=O)c1ccco1)c1cccc2ccccc12
CHEMBL1879692,CHEMBL1879692,COc1ccc(S(=O)(=O)Nc2cccc(F)c2)cc1C
CHEMBL1879718,CHEMBL1879718,CCCS(=O)(=O)N1CCc2ccc(NC(=O)C3CCCO3)cc2C1
CHEMBL1879746,CHEMBL1879746,Cc1ccc(C)c(OCc2cc(C(=O)NC(C)c3cnn(C)c3)no2)c1
CHEMBL1879748,CHEMBL1879748,O=C1CCCCC1Nc1ccc(Br)cc1
CHEMBL1895633,CHEMBL1895633,C[C@]12c3[nH]c4ccccc4c3CCN1C(=O)C(CC(=O)NCCc1ccccn1)C[C@@H]2C(=O)N1CCOCC1
CHEMBL1896176,CHEMBL1896176,O=S(=O)(NCc1ccccc1)c1ccc(-n2cccn2)cc1
CHEMBL1896238,CHEMBL1896238,COc1ccc(S(=O)(=O)N2CCN(C(=O)c3sccc3-c3ccccc3)CC2)cc1
CHEMBL1896241,CHEMBL1896241,O=C(COC(=O)c1ccc([N+](=O)[O-])o1)Nc1ccc(F)cc1
CHEMBL1896432,CHEMBL1896432,O=C(COC(=O)C1CCN(c2ccc(C(F)(F)F)cn2)CC1)NCc1ccccc1
CHEMBL1896436,CHEMBL1896436,O=C(COC(=O)c1c(F)cccc1F)NC(=O)NCc1ccccc1
CHEMBL1897672,CHEMBL1897672,CN1/C(=C/C(=O)COC(=O)C2COc3ccccc3O2)C(C)(C)c2ccccc21
CHEMBL1897934,CHEMBL1897934,CCC(Sc1nc2nccnc2c(=O)n1Cc1ccc(F)cc1)C(=O)NC1CCCCC1
CHEMBL1898399,CHEMBL1898399,COC(=O)c1ccn(CSc2cc(Cl)ccc2Cl)n1
CHEMBL1898515,CHEMBL1898515,CC1(NC(=O)CCCSc2nc3ccccc3[nH]2)CCS(=O)(=O)C1
CHEMBL1899679,CHEMBL1899679,CN1OC[C@@H]2CN(C(=S)NCCc3ccccc3)[C@H](c3ccccc3Br)C[C@@H]21
CHEMBL1899991,CHEMBL1899991,Cn1ccc2c(/C=C/c3ccc(F)cc3)cc3c(c21)C1CCC3O1
CHEMBL1900251,CHEMBL1900251,O=C1CC2(CCN(S(=O)(=O)c3ccccc3F)CC2)Oc2ccccc21
CHEMBL1900310,CHEMBL1900310,CC(O)(c1cccc(F)c1)c1nc(-c2cccc(C#N)c2)cs1
CHEMBL1900316,CHEMBL1900316,CC(=O)c1cccc(-c2cnc3c(NC=O)cc(-c4ccccc4Oc4ccccc4)cn23)c1
CHEMBL1900370,CHEMBL1900370,CCc1nc2nc(C)cc(Nc3cc(Cl)ccc3C)n2n1
CHEMBL1900371,CHEMBL1900371,S=C1SCN(Cc2cccs2)CN1Cc1cccs1
CHEMBL1900426,CHEMBL1900426,CCc1ccc(CNC(=O)c2sc3ncccc3c2-n2c(C)ccc2C)cc1
CHEMBL1900427,CHEMBL1900427,CC(C)c1cccc(C(C)C)c1Nc1cn[nH]c1
CHEMBL1900501,CHEMBL1900501,O=C(Cc1ccccc1)c1ccc(O)cc1O
CHEMBL1900567,CHEMBL1900567,CCOc1ccc(N2C(=O)C3C4C=CC([C@H]5CC45)[C@@H]3C2=O)cc1
CHEMBL1900571,CHEMBL1900571,Cc1ccc(NC(=O)CN2C=NS(=O)(=O)c3ccccc32)c(C)c1
CHEMBL1900572,CHEMBL1900572,CC(=O)Nc1ccc(C(=O)N2CCCCC2c2cc(C(=O)Nc3cccc4c3CCCC4)no2)cc1
CHEMBL1902521,CHEMBL1902521,O=C(COC(=O)CCC(=O)c1ccc(Cl)cc1)NCc1ccc(F)cc1
CHEMBL1939222,CHEMBL1939222,O=c1cc(COc2cc(Cl)cc(Cl)c2)[nH][nH]1
CHEMBL1969867,CHEMBL1969867,CCCCSC(=N)N/N=C/c1cc(C)ccc1O
CHEMBL1970198,CHEMBL1970198,O=C(O)C1(Nc2ccccc2Cl)CCCC1
CHEMBL1970221,CHEMBL1970221,C=C(C)C1CC=C(C)/C(=N\NC(=S)Nc2ccc(C)cc2)C1
CHEMBL1978331,CHEMBL1978331,COc1ccc(/C=N/NC(=S)SC)cc1OC
CHEMBL1978520,CHEMBL1978520,CCn1c2ccccc2c2cc(/C=N/NC(=O)c3cccc(C)c3)ccc21
CHEMBL1978989,CHEMBL1978989,Cc1nn(C)c(C(=O)N/N=C/c2cccc(Oc3ccccc3)c2)c1Br
CHEMBL1985415,CHEMBL1985415,O=C(O/N=C(/c1ccccc1)c1ccncc1)c1ccc(F)cc1
